cell_id,cell_family,chemistry_type,temperature_deg_c,direction,smoothing_window_segments,capacity_window,window_lower_fraction,window_upper_fraction,window_width_fraction,n_points,ocv_slope_penalty_v,mean_abs_dv_dcapacity_fraction_v,median_abs_dv_dcapacity_fraction_v,max_abs_dv_dcapacity_fraction_v,mean_dv_dcapacity_fraction_v,voltage_span_v,mean_smoothed_ocv_v,ocv_slope_penalty_vs_25c
TC23LTO09,LTO,lithium-ion,45.0,discharge,11,full,0.0,1.0,1.0,104,0.5633977459860218,1.3483894376310361,0.3883840197606503,19.84468998886655,-1.3483894376310361,-0.5401196150495564,2.404523202281838,1.009437939709217
TC23LTO09,LTO,lithium-ion,5.0,discharge,11,late_80_100,0.8,1.0,0.19999999999999996,26,0.1009873702045533,1.1323168359872802,0.3704575488226922,4.7635570708454615,-1.1323168359872802,-0.09746617465528384,2.323781748240129,0.37392573613528635
TC23LTO09,LTO,lithium-ion,15.0,discharge,11,late_80_100,0.8,1.0,0.19999999999999996,25,0.17037717162924054,2.4004523954867527,0.271042089184661,14.632893215041577,-2.4004523954867527,-0.15547157059912475,2.3108678767107493,0.6308552167767938
TC23LTO09,LTO,lithium-ion,25.0,discharge,11,late_80_100,0.8,1.0,0.19999999999999996,26,0.2700733339414115,4.983603756436279,0.449162977877684,26.502936203583207,-4.983603756436279,-0.23911061837060732,2.2849793081831824,1.0
TC23LTO09,LTO,lithium-ion,35.0,discharge,11,late_80_100,0.8,1.0,0.19999999999999996,25,0.25102248362819246,3.976756363298045,0.2983937404516155,23.57720364958709,-3.976756363298045,-0.21868825336074194,2.286430441049482,0.929460454184078
TC23LTO09,LTO,lithium-ion,45.0,discharge,11,late_80_100,0.8,1.0,0.19999999999999996,25,0.2664979704782007,4.423986001990571,0.5919871949478619,19.84468998886655,-4.423986001990571,-0.2432154047390358,2.270703714655827,0.9867615087686279
TC23NMC09,NMC,lithium-ion,5.0,charge,1,central_20_80,0.2,0.8,0.6000000000000001,54,0.4155511823983525,0.7044797392766244,0.6331871529115887,1.0181930637639027,0.7044797392766244,0.41574196777420047,3.83645218709301,0.9547593532085423
TC23NMC09,NMC,lithium-ion,15.0,charge,1,central_20_80,0.2,0.8,0.6000000000000001,57,0.4357179407355001,0.7326444845199406,0.7014952231608618,1.1153142492876782,0.7326444845199406,0.4357662368642403,3.850367502057801,1.0010939612227978
TC23NMC09,NMC,lithium-ion,25.0,charge,1,central_20_80,0.2,0.8,0.6000000000000001,58,0.43524180308038957,0.739887443353237,0.684916991020188,1.2032713112444071,0.739887443353237,0.43519411489022986,3.8577165409129917,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,1,central_20_80,0.2,0.8,0.6000000000000001,58,0.43710120462425406,0.743052322979433,0.6895860601405985,1.231065941018585,0.743052322979433,0.4371011881369,3.8573153979197263,1.0042721115727045
TC23NMC09,NMC,lithium-ion,45.0,charge,1,central_20_80,0.2,0.8,0.6000000000000001,59,0.44039088405132526,0.7468808778536308,0.6763981247803486,1.3150244819031514,0.7468808778536308,0.4403432126562401,3.857579278452249,1.011830391599551
TC23NMC09,NMC,lithium-ion,5.0,charge,1,early_0_20,0.0,0.2,0.2,17,0.3878994245355938,2.3138508239612325,0.9412046860093142,8.095256837076667,2.3138508239612325,0.3878986983727999,3.4873526654073213,0.8111614779844204
TC23NMC09,NMC,lithium-ion,15.0,charge,1,early_0_20,0.0,0.2,0.2,18,0.4543116328660884,2.69505805505575,1.0162094881463588,10.289076742448518,2.69505805505575,0.45426484735693995,3.4750794649345473,0.950040325587944
TC23NMC09,NMC,lithium-ion,25.0,charge,1,early_0_20,0.0,0.2,0.2,19,0.478202472705495,2.7629860601453773,1.0459845566089143,11.09089841845759,2.7629860601453773,0.47810326294033034,3.475721289878092,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,1,early_0_20,0.0,0.2,0.2,19,0.5004156093727121,2.893768541497909,1.073717792730264,11.736695210942514,2.893768541497909,0.5004160199263699,3.4681632574847074,1.046451321218695
TC23NMC09,NMC,lithium-ion,45.0,charge,1,early_0_20,0.0,0.2,0.2,19,0.49917669051213986,2.9274505220241656,1.070925296994801,11.798939640518732,2.9274505220241656,0.4990810686536902,3.4652524614766325,1.043860538169074
TC23NMC09,NMC,lithium-ion,5.0,charge,1,full,0.0,1.0,1.0,105,0.8830035933551269,0.8517358641159862,0.5904360504172246,8.095256837076667,0.8517358641159862,0.8829749132084896,3.8547834998374095,0.8347367772965345
TC23NMC09,NMC,lithium-ion,15.0,charge,1,full,0.0,1.0,1.0,104,1.005155874672208,1.056506306346932,0.7753915781908063,10.289076742448518,1.056506306346932,1.0050276009954104,3.85529159863813,0.9502119604252985
TC23NMC09,NMC,lithium-ion,25.0,charge,1,full,0.0,1.0,1.0,105,1.057822798002161,1.1302766616186897,0.8146007507491788,11.09089841845759,1.1302766616186897,1.05785352992819,3.857698597514464,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,1,full,0.0,1.0,1.0,105,1.0948026350927396,1.1761395629227378,0.8145626290648522,11.736695210942514,1.1761395629227378,1.0948507509136003,3.857791226786444,1.0349584421515776
TC23NMC09,NMC,lithium-ion,45.0,charge,1,full,0.0,1.0,1.0,104,1.1069951179172994,1.1824045610992067,0.7984984141065326,11.798939640518732,1.1824045610992067,1.1072467270169501,3.8518625342426747,1.046484458463182
TC23NMC09,NMC,lithium-ion,5.0,charge,1,late_80_100,0.8,1.0,0.19999999999999996,34,0.06310429897481808,0.3545557589382314,0.35062209932311816,0.5686867974742285,0.3545557589382314,0.06293341714012968,4.067613354940618,0.48247912574945934
TC23NMC09,NMC,lithium-ion,15.0,charge,1,late_80_100,0.8,1.0,0.19999999999999996,29,0.10106125283204985,0.6760301810841656,0.7740639174605803,1.0960476626814852,0.6760301810841656,0.10088417474887024,4.100963733525825,0.7726881639713684
TC23NMC09,NMC,lithium-ion,25.0,charge,1,late_80_100,0.8,1.0,0.19999999999999996,28,0.13079177026942868,0.8310300933111607,0.8980113579352604,1.318376805384105,0.8310300933111607,0.1308252247216002,4.116860316370767,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,1,late_80_100,0.8,1.0,0.19999999999999996,28,0.1435549232960668,0.9077148959150029,0.9996861602831757,1.469485659532893,0.9077148959150029,0.14360261547430042,4.12316728003654,1.0975837623448805
TC23NMC09,NMC,lithium-ion,45.0,charge,1,late_80_100,0.8,1.0,0.19999999999999996,26,0.15364896520236238,0.895482409326697,0.9204504049143907,1.6187499094994564,0.895482409326697,0.15390081100632003,4.12141266786536,1.1747601923718005
TC23NMC09,NMC,lithium-ion,5.0,charge,5,central_20_80,0.2,0.8,0.6000000000000001,54,0.4150362544430414,0.7034339369689585,0.6348883314232694,0.9942368945369253,0.7034339369689585,0.41516984580019267,3.8363596587243753,0.9537009814932025
TC23NMC09,NMC,lithium-ion,15.0,charge,5,central_20_80,0.2,0.8,0.6000000000000001,57,0.4354224692592162,0.7321711575449299,0.7049847709592427,1.0916930521760548,0.7321711575449299,0.4354992466097025,3.8502289883167267,1.0005459326775463
TC23NMC09,NMC,lithium-ion,25.0,charge,5,central_20_80,0.2,0.8,0.6000000000000001,58,0.4351848876082965,0.7397289429549957,0.6859990259624311,1.1718013882205014,0.7397289429549957,0.43519411489022986,3.8575738392252235,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,5,central_20_80,0.2,0.8,0.6000000000000001,58,0.4371298088386277,0.7430842450321521,0.6932852089663584,1.1903389084170328,0.7430842450321521,0.43713932960183355,3.857170723397565,1.0044691837554842
TC23NMC09,NMC,lithium-ion,45.0,charge,5,central_20_80,0.2,0.8,0.6000000000000001,59,0.44047669351082713,0.7468172496015474,0.6857624996020775,1.2511613733829563,0.7468172496015474,0.440457637051042,3.8574357631096188,1.0121599027291905
TC23NMC09,NMC,lithium-ion,5.0,charge,5,early_0_20,0.0,0.2,0.2,17,0.30572153307144323,1.7257313485474508,0.9428963798627308,4.500840498005147,1.7257313485474508,0.30569112761965167,3.4902028050712666,0.8135530096921225
TC23NMC09,NMC,lithium-ion,15.0,charge,5,early_0_20,0.0,0.2,0.2,18,0.3561456542732217,1.990640654513725,1.0170674769706238,5.509139764282281,1.990640654513725,0.3561268580832717,3.4781588584853527,0.9477362160650957
TC23NMC09,NMC,lithium-ion,25.0,charge,5,early_0_20,0.0,0.2,0.2,19,0.3757856334243532,2.044278392014243,1.0348740910675076,5.86860589329973,2.044278392014243,0.37578242634562553,3.478729279706898,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,5,early_0_20,0.0,0.2,0.2,19,0.3923931106572438,2.1336281971252062,1.0663262987062865,6.109105297522007,2.1336281971252062,0.39241210505658985,3.471298720104212,1.0441940184928165
TC23NMC09,NMC,lithium-ion,45.0,charge,5,early_0_20,0.0,0.2,0.2,19,0.3922269800758285,2.163634601203067,1.0728086836794546,6.1638941747058595,2.163634601203067,0.39222139773191955,3.4683713626705726,1.0437519297947961
TC23NMC09,NMC,lithium-ion,5.0,charge,5,full,0.0,1.0,1.0,105,0.7996089562903688,0.7496766752483269,0.5972614986895621,4.500840498005147,0.7496766752483269,0.7995722432207626,3.855138033835267,0.8367139129738498
TC23NMC09,NMC,lithium-ion,15.0,charge,5,full,0.0,1.0,1.0,104,0.9064954860187902,0.9296077506565079,0.7769477227031842,5.509139764282281,0.9296077506565079,0.9062412068178767,3.8557244492533957,0.9485603922181198
TC23NMC09,NMC,lithium-ion,25.0,charge,5,full,0.0,1.0,1.0,105,0.95565395040271,0.9991626552426875,0.7958188326382323,5.86860589329973,0.9991626552426875,0.9545537290668635,3.8581343183448222,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,5,full,0.0,1.0,1.0,105,0.9873068224132617,1.03844601401076,0.8164139244804005,6.109105297522007,1.03844601401076,0.9860204376369262,3.85824919680468,1.0331216880307075
TC23NMC09,NMC,lithium-ion,45.0,charge,5,full,0.0,1.0,1.0,104,1.00145143831005,1.0559834308079272,0.8039651335389095,6.1638941747058595,1.0559834308079272,0.9997195804588412,3.8523279945879754,1.0479226689619616
TC23NMC09,NMC,lithium-ion,5.0,charge,5,late_80_100,0.8,1.0,0.19999999999999996,34,0.0626122637185244,0.3350936876307027,0.33224244993587604,0.4912217505400349,0.3350936876307027,0.06242486427435079,4.067430126334564,0.47739531790552536
TC23NMC09,NMC,lithium-ion,15.0,charge,5,late_80_100,0.8,1.0,0.19999999999999996,29,0.10084325390772167,0.6591006312747851,0.6330088990992238,1.0420679863364057,0.6591006312747851,0.10054090156447515,4.1008769288125295,0.7688924565054678
TC23NMC09,NMC,lithium-ion,25.0,charge,5,late_80_100,0.8,1.0,0.19999999999999996,28,0.13115391242885024,0.8273753807436367,0.7829569402032843,1.5641087266826617,0.8273753807436367,0.13003696777964624,4.116748729882583,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,5,late_80_100,0.8,1.0,0.19999999999999996,28,0.14406254125265214,0.9071074826387875,0.7907048741334393,1.9667794367359193,0.9071074826387875,0.14277621706740629,4.123056715194738,1.0984235131438012
TC23NMC09,NMC,lithium-ion,45.0,charge,5,late_80_100,0.8,1.0,0.19999999999999996,26,0.15515989673421804,0.9481154482567258,0.8433496883917115,2.247671101135211,0.9481154482567258,0.1534240426946516,4.121320981651578,1.1830367379882076
TC23NMC09,NMC,lithium-ion,5.0,charge,11,central_20_80,0.2,0.8,0.6000000000000001,54,0.4126775510302082,0.6991068130420817,0.6288436558005657,0.9878677066778039,0.6991068130420817,0.41282934681564143,3.8359991769328996,0.9503802464054362
TC23NMC09,NMC,lithium-ion,15.0,charge,11,central_20_80,0.2,0.8,0.6000000000000001,57,0.4338067001441217,0.7297325783269069,0.7071133780838181,1.0750104538123821,0.7297325783269069,0.43396318579465376,3.849701090975911,0.9990398497472918
TC23NMC09,NMC,lithium-ion,25.0,charge,11,central_20_80,0.2,0.8,0.6000000000000001,58,0.43422362006265675,0.7384965961370721,0.7144781778376057,1.148697997703664,0.7384965961370721,0.43436193747350194,3.857029934761329,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,11,central_20_80,0.2,0.8,0.6000000000000001,58,0.43644239930056933,0.7423413903582814,0.7139914440013229,1.152832390537128,0.7423413903582814,0.43656374022193,3.8566144438815693,1.0051097617342706
TC23NMC09,NMC,lithium-ion,45.0,charge,11,central_20_80,0.2,0.8,0.6000000000000001,59,0.4398274730883442,0.7459835577564421,0.7122366223508436,1.1896214138107268,0.7459835577564421,0.4399444609773928,3.8568907926869263,1.0129054541640983
TC23NMC09,NMC,lithium-ion,5.0,charge,11,early_0_20,0.0,0.2,0.2,17,0.2224196795317708,1.2526491493978202,1.071936684221555,2.4347961817071564,1.2526491493978202,0.2223358455126001,3.4975762327973765,0.801851565249462
TC23NMC09,NMC,lithium-ion,15.0,charge,11,early_0_20,0.0,0.2,0.2,18,0.26062774437470065,1.4549652885820008,1.247085699998948,2.9611419002243338,1.4549652885820008,0.260549548068993,3.485918003237394,0.9395965555486678
TC23NMC09,NMC,lithium-ion,25.0,charge,11,early_0_20,0.0,0.2,0.2,19,0.27738260941421794,1.5070453022120223,1.2497380036919878,3.176178267250691,1.5070453022120223,0.27728267105607163,3.4862470245080734,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,11,early_0_20,0.0,0.2,0.2,19,0.28986631355535986,1.5738919919035603,1.3201744005379794,3.3288822917367042,1.5738919919035603,0.2897624428020853,3.479064472416138,1.045005359807903
TC23NMC09,NMC,lithium-ion,45.0,charge,11,early_0_20,0.0,0.2,0.2,19,0.2905562369798126,1.599903302428677,1.366318823784468,3.396416554740739,1.599903302428677,0.29043858695317537,3.476111125732427,1.047492622531077
TC23NMC09,NMC,lithium-ion,5.0,charge,11,full,0.0,1.0,1.0,105,0.7142325967141991,0.6672483819720539,0.5880943485771866,2.4347961817071564,0.6672483819720539,0.71419893087814,3.855914174316494,0.8349656390401001
TC23NMC09,NMC,lithium-ion,15.0,charge,11,full,0.0,1.0,1.0,104,0.8085727427930307,0.8326864533177616,0.7472523707971135,2.9611419002243338,0.8326864533177616,0.8081767760837164,3.8566421626970517,0.945252933011602
TC23NMC09,NMC,lithium-ion,25.0,charge,11,full,0.0,1.0,1.0,105,0.8554035798830009,0.9218385698539179,0.7951933262757791,3.176178267250691,0.9218385698539179,0.8538602616426543,3.8590564527328945,1.0
TC23NMC09,NMC,lithium-ion,35.0,charge,11,full,0.0,1.0,1.0,105,0.8838468909377919,0.9766712617742848,0.8322223597691334,3.3288822917367042,0.9766712617742848,0.8817035310440446,3.8592131134994063,1.0332513350700279
TC23NMC09,NMC,lithium-ion,45.0,charge,11,full,0.0,1.0,1.0,104,0.898430439707284,1.0129441789653235,0.8330603823138176,3.396416554740739,1.0129441789653235,0.895520730781231,3.8533071111357424,1.0503000698572809
TC23NMC09,NMC,lithium-ion,5.0,charge,11,late_80_100,0.8,1.0,0.19999999999999996,34,0.06341051078999423,0.3239493136185381,0.31560036172155037,0.472928750873848,0.3239493136185381,0.06327437872059338,4.066712846802938,0.48756855201491156
TC23NMC09,NMC,lithium-ion,15.0,charge,11,late_80_100,0.8,1.0,0.19999999999999996,29,0.09992157432840576,0.648802033997845,0.562739133029595,1.0839699391983686,0.648802033997845,0.09946501504713012,4.100389609537703,0.7683050759786443
