member_path,file_name,cell_id,cell_family,chemistry_type,temperature_deg_c,voltage_v,ambient_temperature_from_file_deg_c,direction,segment_index,segment_capacity_ah,cumulative_capacity_ah,soc_fraction_by_capacity,ocv_voltage_v,ocv_temperature_mean_deg_c,smoothing_window_segments,smoothed_ocv_voltage_v,dv_dcapacity_fraction_v,abs_dv_dcapacity_fraction_v
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,89,0.0180693766093158,1.626272369981663,0.9090067347093398,3.35398274399208,25.55931044198895,11,3.354658967669366,0.10300546891070894,0.10300546891070894
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,90,0.0180693579486994,1.6443417279303625,0.9191066222622636,3.35474566301261,25.565739944751385,11,3.3557686680628604,0.11759844199897884,0.11759844199897884
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,91,0.0180692278351437,1.6624109557655062,0.9292064370880718,3.3558900415434,25.564001823204418,11,3.3570344200741884,0.1381998744006978,0.1381998744006978
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,92,0.0180692689914203,1.6804802247569266,0.9393062749182264,3.35741587958445,25.57243908839779,11,3.358560258115242,0.16652642117020378,0.16652642117020378
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,93,0.0180692655594058,1.6985494903163325,0.9494061108300524,3.35932317713577,25.570481712707185,11,3.3603981993919665,0.22626883555849986,0.22626883555849986
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,94,0.0152899693646554,1.7138394596809876,0.9579524560687208,3.36103974493196,25.56505649171271,11,3.362652278316251,0.3310344074428144,0.3310344074428144
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,95,0.0128114108714775,1.726650870552465,0.9651134083041898,3.36294704248327,25.549185,11,3.3654265292999854,0.47753291637519624,0.47753291637519624
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,96,0.0112069517589634,1.7378578223114285,0.9713775463492672,3.36523579954485,25.53591383977901,11,3.3689116820983016,0.6768957481772304,0.6768957481772304
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,97,0.0099694655693885,1.747827287880817,0.9769499901239403,3.36847820538209,25.514305165745853,11,3.3732811273976835,0.9431247634847182,0.9431247634847182
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,98,0.0088920722158498,1.7567193600966668,0.9819202236954672,3.37248353023986,25.5089044198895,11,3.3786735777473185,1.2949164581699506,1.2949164581699506
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,99,0.0078947801920274,1.7646141402886943,0.9863330197904312,3.37763323362842,25.493110856353592,11,3.3852104066277424,1.0251670641112014,1.0251670641112014
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,100,0.0069069794867932,1.7715211197754877,0.9901936835918244,3.38449950481316,25.49250138121548,11,3.3876274727973206,0.7365036372208351,0.7365036372208351
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,101,0.005904526945984,1.7774256467214715,0.993494025439994,3.39308234379409,25.4778035359116,11,3.390369742832215,1.0075200993728686,1.0075200993728686
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,102,0.0048736522323872,1.7822992989538589,0.996218158730115,3.4039539398366,25.47339240331492,11,3.3935114857431357,1.4349728484598927,1.4349728484598927
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,103,0.0038588871608285,1.7861581861146874,0.9983750879643712,3.41673283343043,25.45703809392265,11,3.3970876686518565,2.151705420791359,2.151705420791359
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,charge,104,0.0029070736731545,1.7890652597878418,1.0,3.43122829482044,25.453916795580103,11,3.4011883583871896,2.5236379849610198,2.5236379849610198
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,0,0.0180701269630248,0.0180701269630248,0.0100598299087769,3.33414684945838,25.49906687845304,1,3.33414684945838,-1.2514959945735105,1.2514959945735105
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,1,0.0180677257174227,0.0361378526804475,0.0201183230188486,3.32155868561968,25.513748701657452,1,3.32155868561968,-0.6447417314841459,0.6447417314841459
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,2,0.0180697378013765,0.054207590481824,0.0301779362772391,3.32117722610942,25.53002287292818,1,3.32117722610942,-0.009480242030321051,0.009480242030321051
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,3,0.0180699417488189,0.0722775322306429,0.0402376630753178,3.32136795586455,25.542580193370167,1,3.32136795586455,0.018959929175025536,0.018959929175025536
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,4,0.0180695717997318,0.0903471040303747,0.0502971839188451,3.32155868561968,25.54170256906077,1,3.32155868561968,0.009479548453271036,0.009479548453271036
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,5,0.0180676156137516,0.1084147196441263,0.0603556157330441,3.32155868561968,25.547034502762436,1,3.32155868561968,0.0,0.0
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,6,0.0180698722923653,0.1264845919364915,0.0704153038639839,3.32155868561968,25.547413480662986,1,3.32155868561968,0.0,0.0
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,7,0.0180694883458043,0.1445540802822958,0.0804747782478312,3.32155868561968,25.5410367679558,1,3.32155868561968,0.009481109095219153,0.009481109095219153
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,8,0.0180682130773792,0.1626222933596751,0.0905335426763213,3.32174941537481,25.54124425414365,1,3.32174941537481,1.4298505561782804e-06,1.4298505561782804e-06
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,9,0.0180695756661059,0.180691869025781,0.1005930656722998,3.32155868561968,25.54576715469613,1,3.32155868561968,-0.009479594283305914,0.009479594283305914
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,10,0.0180678019029734,0.1987596709287544,0.1106516011956697,3.32155868561968,25.546468453038678,1,3.32155868561968,0.0,0.0
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,11,0.0180695490142079,0.2168292199429623,0.120711109354256,3.32155868561968,25.541364613259663,1,3.32155868561968,0.0,0.0
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,12,0.0180701031943903,0.2348993231373526,0.1307709260307839,3.32155868561968,25.542967486187845,1,3.32155868561968,-0.009480329884866023,0.009480329884866023
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,13,0.0180694080586843,0.2529687311960369,0.1408303557179464,3.32136795586455,25.545901988950277,1,3.32136795586455,-0.018960169875072097,0.018960169875072097
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,14,0.0180696466930661,0.271038377889103,0.1508899182553813,3.32117722610942,25.543120552486183,1,3.32117722610942,-0.00948014300999489,0.00948014300999489
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,15,0.0180701067190574,0.2891084846081604,0.1609497368941285,3.32117722610942,25.553182651933703,1,3.32117722610942,-0.01895971098906557,0.01895971098906557
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,16,0.0180700120498467,0.3071784966580071,0.1710095028295294,3.32079576659915,25.55105839779005,1,3.32079576659915,-0.018959632463065645,0.018959632463065645
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,17,0.018069957036341,0.3252484536943481,0.1810692381383326,3.32079576659915,25.56011933701657,1,3.32079576659915,-0.018959942079959546,0.018959942079959546
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,18,0.0180698153260602,0.3433182690204083,0.1911288945555306,3.32041430708889,25.557208287292816,1,3.32041430708889,-0.03792160576020365,0.03792160576020365
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,19,0.0180680330985852,0.3613863021189935,0.2011875587879314,3.32003284757863,25.55594486187845,1,3.32003284757863,-0.037921920749028004,0.037921920749028004
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,20,0.0180695151023773,0.3794558172213708,0.2112470480674446,3.31965138806836,25.54592903314917,1,3.31965138806836,-0.03792217976499046,0.03792217976499046
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,21,0.01806778631587,0.3975236035372408,0.2213055749133099,3.3192699285581,25.55263781767956,1,3.3192699285581,-0.05688141948476755,0.05688141948476755
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,22,0.0180695288223574,0.4155931323595982,0.2313650718308805,3.31850700953757,25.55756364640884,1,3.31850700953757,-0.06636075135372721,0.06636075135372721
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,23,0.0180694052288918,0.43366253758849,0.2414244999426677,3.31793482027218,25.5571264917127,1,3.31793482027218,-0.07583895647448458,0.07583895647448458
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,24,0.0180701154808709,0.4517326530693609,0.2514843234592087,3.31698117149652,25.55223226519337,1,3.31698117149652,-0.094798611234296,0.094798611234296
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,25,0.0180697924962977,0.4698024455656586,0.2615439671668376,3.31602752272086,25.552552430939237,1,3.31602752272086,-0.1137603452102951,0.1137603452102951
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,26,0.0180695554110397,0.4878720009766983,0.2716034788866075,3.31469241443494,25.560484530386745,1,3.31469241443494,-0.14220120351660626,0.14220120351660626
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,27,0.0180695217542305,0.5059415227309288,0.2816629718692775,3.31316657639388,25.552034861878457,1,3.31316657639388,-0.17063904299396881,0.17063904299396881
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,28,0.0180699617128313,0.5240114844437601,0.291722709781532,3.31125927884257,25.55569124309392,1,3.31125927884257,-0.19907908589709677,0.19907908589709677
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,29,0.0180696157267721,0.5420811001705322,0.3017822550797052,3.30916125153612,25.548983646408843,1,3.30916125153612,-0.23699745231121483,0.23699745231121483
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,30,0.0180700476558686,0.5601511478264009,0.3118420408373533,3.30649103496427,25.55534475138122,1,3.30649103496427,-0.2654348682568468,0.2654348682568468
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,31,0.0180700295815109,0.5782211774079118,0.3219018165328163,3.30382081839243,25.54874820441989,1,3.30382081839243,-0.2749181541179553,0.2749181541179553
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,32,0.0180696198761863,0.5962907972840981,0.3319613641410119,3.30095987206545,25.54958102209945,1,3.30095987206545,-0.28440035441607847,0.28440035441607847
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,33,0.0180697136303041,0.6143605109144021,0.342020963943112,3.29809892573847,25.551740359116025,1,3.29809892573847,-0.2844127988630021,0.2844127988630021
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,34,0.0180680387588052,0.6324285496732074,0.3520796313266168,3.2952379794115,25.55502337016575,1,3.2952379794115,-0.2749293656110865,0.2749293656110865
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,35,0.018070262297406,0.6504988119706134,0.3621395365774685,3.29256776283965,25.545507900552487,1,3.29256776283965,-0.25595552515557074,0.25595552515557074
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,36,0.0180697069459584,0.6685685189165719,0.3721991326583229,3.29008827602294,25.543448977900557,1,3.29008827602294,-0.2275201000720415,0.2275201000720415
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,37,0.0180696454521781,0.68663816436875,0.3822586945049425,3.28799024871649,25.53491629834254,1,3.28799024871649,-0.1801184933279103,0.1801184933279103
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,38,0.0180702153895382,0.7047083797582883,0.3923185736416903,3.28646441067544,25.5339476519337,1,3.28646441067544,-0.1327177917677318,0.1327177917677318
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,39,0.01806958411754,0.7227779638758283,0.4023781013426712,3.28532003214465,25.52678389502762,1,3.28532003214465,-0.10427999250228481,0.10427999250228481
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,40,0.0180698443401718,0.740847808216,0.4124377739123306,3.28436638336899,25.52357011049724,1,3.28436638336899,-0.08532309528672499,0.08532309528672499
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,41,0.0180677602738717,0.7589155684898717,0.4224962862603413,3.28360346434846,25.52484251381215,1,3.28360346434846,-0.06636401556121996,0.06636401556121996
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,42,0.0180701004578993,0.776985668947771,0.4325561014134357,3.28303127508306,25.521349502762437,1,3.28303127508306,-0.05687970411977972,0.05687970411977972
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,43,0.0180694660987038,0.7950551350464747,0.4426155634120881,3.28245908581767,25.52309787292817,1,3.28245908581767,-0.04740058790443413,0.04740058790443413
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,44,0.0180694629516933,0.813124597998168,0.4526750236587665,3.28207762630741,25.51411091160221,1,3.28207762630741,-0.037920419576124687,0.037920419576124687
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,45,0.0180695157214558,0.8311941137196238,0.4627345132829272,3.28169616679714,25.51958875690608,1,3.28169616679714,-0.02844063720110057,0.02844063720110057
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,46,0.0180681282045566,0.8492622419241804,0.4727932304618235,3.28150543704201,25.517433314917128,1,3.28150543704201,-0.028440335387216464,0.028440335387216464
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,47,0.0180697458442617,0.8673319877684421,0.4828528481977729,3.28112397753175,25.518236961325965,1,3.28112397753175,-0.03791970147372581,0.03791970147372581
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,48,0.0180699172103781,0.8854019049788202,0.4929125613350432,3.28074251802148,25.512220966850823,1,3.28074251802148,-0.03791995739641152,0.03791995739641152
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,49,0.0180695019447655,0.9034714069235856,0.5029720432895755,3.28036105851122,25.51629508287293,1,3.28036105851122,-0.047399279421597384,0.047399279421597384
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,50,0.0180701619997799,0.9215415689233656,0.5130318927036829,3.27978886924582,25.516517651933704,1,3.27978886924582,-0.0473990775046218,0.0473990775046218
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,51,0.0180697585111309,0.9396113274344966,0.5230915174914116,3.27940740973556,25.51542712707182,1,3.27940740973556,-0.047399974513240295,0.047399974513240295
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,52,0.0180696734769517,0.9576810009114484,0.5331510949397177,3.27883522047017,25.519483839779006,1,3.27883522047017,-0.047399899302973836,0.047399899302973836
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,53,0.01806985408563,0.9757508549970784,0.5432107729347763,3.2784537609599,25.524969033149173,1,3.2784537609599,-0.0473992414261204,0.0473992414261204
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,54,0.0180700317603931,0.9938208867574714,0.5532705498432459,3.27788157169451,25.524370359116016,1,3.27788157169451,-0.05687965814630047,0.05687965814630047
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,55,0.0180695639961599,1.0118904507536313,0.5633300663424425,3.27730938242911,25.524860248618783,1,3.27730938242911,-0.0663590805096419,0.0663590805096419
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,56,0.0180701483607936,1.029960599114425,0.5733899081635827,3.27654646340858,25.524261602209943,1,3.27654646340858,-0.0758386815187464,0.0758386815187464
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,57,0.0180698584815196,1.0480304575959445,0.5834495886058793,3.27578354438806,25.530901850828727,1,3.27578354438806,-0.08532415622542544,0.08532415622542544
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,58,0.0180681414066345,1.066098599002579,0.5935083131345112,3.2748298956124,25.52328334254144,1,3.2748298956124,-0.10428371138252146,0.10428371138252146
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,59,0.0180696726761731,1.0841682716787522,0.6035678901370155,3.27368551708161,25.52756127071823,1,3.27368551708161,-0.10428464986318886,0.10428464986318886
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,60,0.0180677440134618,1.102236015692214,0.6136263934326848,3.27273186830595,25.534807375690605,1,3.27273186830595,-0.09480540498256573,0.09480540498256573
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,61,0.0180695743602087,1.1203055900524226,0.6236859157016565,3.27177821953029,25.51097240331492,1,3.27177821953029,-0.13271844340721373,0.13271844340721373
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,62,0.0180699903460128,1.1383755803984354,0.6337456695543047,3.2700616517341,25.319786850828727,1,3.2700616517341,-0.16116396383455367,0.16116396383455367
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,63,0.0180683007247548,1.1564438811231903,0.6438044827770115,3.26853581369305,25.319289254143648,1,3.26853581369305,-0.17064482235542755,0.17064482235542755
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,64,0.0180697373863087,1.174513618509499,0.6538640958043294,3.26662851614173,25.344897651933703,1,3.26662851614173,-0.1801209868542628,0.1801209868542628
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,65,0.0180694085452325,1.1925830270547315,0.6639235257623584,3.26491194834555,25.376850883977895,1,3.26491194834555,-0.18013242403310414,0.18013242403310414
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,66,0.0180676614742335,1.210650688528965,0.6739819831075703,3.26300465079423,25.38837602209945,1,3.26300465079423,-0.19908751692952364,0.19908751692952364
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,67,0.0180701188534826,1.2287208073824476,0.6840418085016797,3.26090662348778,25.40378256906077,1,3.26090662348778,-0.19907811215986726,0.19907811215986726
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,68,0.0180695480513041,1.2467903554337516,0.6941013161242073,3.25899932593646,25.421011519337014,1,3.25899932593646,-0.20856293104105816,0.20856293104105816
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,69,0.0180693572915712,1.2648597127253227,0.7041607175487834,3.25671056887488,25.40617002762431,1,3.25671056887488,-0.22752304718366645,0.22752304718366645
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,70,0.0180695372430542,1.2829292499683769,0.7142202191542446,3.2544218118133,25.441895138121545,1,3.2544218118133,-0.24648322504583575,0.24648322504583575
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,71,0.0180693909507184,1.3009986409190952,0.7242796393172223,3.25175159524145,25.44607991712708,1,3.25175159524145,-0.2654443809491909,0.2654443809491909
raw_CU_diffT/TC23LFP09/TC23LFP09_25deg.parquet,TC23LFP09_25deg.parquet,TC23LFP09,LFP,lithium-ion,25.0,,25.0,discharge,72,0.0180693911398614,1.3190680320589567,0.734339059585498,3.24908137866961,25.43305229281768,1,3.24908137866961,-0.2844042146258232,0.2844042146258232
