member_path,file_name,cell_id,cell_family,chemistry_type,temperature_deg_c,voltage_v,direction,segment_index,segment_capacity_ah,mean_terminal_voltage_v,ocv_voltage_v,mean_current_a,duration_s,overpotential_v,delivered_energy_wh,ocv_energy_wh,polarisation_loss_wh
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,96,0.0178671018909275,2.4923623058111963,2.94772836556142,1.4998798624907457,42.8805923332111,0.4553660597502236,0.04453129126703565,0.05266736305426308,0.00813607178722743
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,97,0.0178706696629482,2.386524903282152,2.85312640701607,1.4998703022183077,42.88921800017124,0.46660150373391795,0.042648798188954735,0.050987279526418475,0.00833848133746374
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,98,0.0135083063334547,2.284209076053736,2.74116804075372,1.4998398450384023,32.41953133349307,0.4569589646999841,0.030855795928991393,0.03702853760597709,0.006172741676985696
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,99,0.0059037035165509,2.2635929554613803,2.67307751817168,1.4996829270163936,14.168520000006538,0.40948456271029965,0.013363581691197196,0.0157810571440433,0.002417475452846103
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,100,0.0030658358842521,2.233814471927829,2.62825602571572,1.4993372778278584,7.35761066689156,0.39444155378789114,0.006848508566797994,0.008057801636641066,0.0012092930698430725
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,101,0.0018894643153184,2.2074109723665916,2.60403334681398,1.4989170472161117,4.53434166678926,0.39662237444738846,0.004170824261528966,0.004920228084704158,0.0007494038231751921
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,102,0.0013967861960016,2.1925710536931913,2.59011007468936,1.498559405067574,3.3518743333406746,0.3975390209961689,0.0030625529815513325,0.0036178299984507716,0.0005552770168994392
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,103,0.0011435736066763,2.187621604583044,2.58095504644304,1.4981708350351293,2.7441979999421164,0.39333344185999586,0.0025017063283960263,0.0029515120711302648,0.00044980574273423843
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge,104,0.0009907403152623,2.184936073158416,2.57389804550316,1.4982594561347196,2.3773790001287125,0.38896197234474394,0.002164704253948941,0.0025500645610548184,0.0003853603071058776
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,0,0.0178717067013347,3.1490012591164303,2.92121692959811,1.4997818032111203,42.89289066643687,0.2277843295183204,0.05627802690506251,0.052207132176750916,-0.004070894728311597
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,1,0.0178728737165502,3.262790921945552,3.02573683541031,1.4998949686333776,42.89533599995775,0.23705408653524218,0.05831545011143925,0.0540786123588027,-0.0042368377526365505
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,2,0.0178719027908284,3.3332999671154386,3.09611611505393,1.4998882629931798,42.89295166666852,0.23718385206150883,0.05957241298495863,0.05533348623736112,-0.004238926747597509
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,3,0.0178690264136743,3.3850115674394297,3.1493297167357,1.4998645710076952,42.886119666625746,0.2356818507037297,0.06048686110916821,0.05627545589371962,-0.004211405215448591
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,4,0.0178723126836345,3.425475177007392,3.19071807359929,1.4998881194114633,42.89396366663277,0.23475710340810174,0.06122116345350435,0.057025511096690434,-0.004195652356813913
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,5,0.0178706095152474,3.454801421786009,3.217801698828,1.4998774964164445,42.889830999833066,0.23699972295800897,0.061739407161459293,0.057504077657254904,-0.0042353295042043895
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,6,0.0178716946711603,3.469240234453155,3.2256216187884,1.4998985171737353,42.89242366660619,0.2436186156647553,0.06200120221105137,0.05764732469568011,-0.004353877515371259
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,7,0.0178699701759364,3.473500296616679,3.22829183536025,1.4998783728835952,42.88844800012885,0.24520846125642892,0.06207134670664629,0.05768947881710665,-0.004381867889539641
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,8,0.0178690205269317,3.4769897537237795,3.2303898626667,1.4998851090954126,42.88609133317368,0.24659989105707947,0.06213040128122141,0.05772390276598333,-0.004406498515238076
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,9,0.017871725603289,3.4808620270272272,3.23325080899367,1.4998975708737723,42.89260799990734,0.24761121803355746,0.06220901100993895,0.05778377126494704,-0.004425239744991906
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,10,0.0178712117935881,3.4856027486079904,3.23744686360657,1.4998773453991827,42.891244666592684,0.24815588500142027,0.062291944948686215,0.057857098570000536,-0.004434846378685679
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,11,0.0178696724564852,3.490965580343396,3.24221510748487,1.4998875926532662,42.8876853332622,0.24875047285852592,0.06238241147760026,0.05793732200422259,-0.00444508947337767
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,12,0.0178668782537988,3.4969192399386446,3.24755554062856,1.499882831789508,42.88100300030783,0.24936369931008473,0.0624790303233504,0.058023679466860226,-0.004455350856490174
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,13,0.0178706015666292,3.502686283513174,3.25327743328251,1.4999111502928941,42.88994533364894,0.24940885023066395,0.06259511098556113,0.058138024795897844,-0.004457086189663284
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,14,0.0178684917470851,3.5088320591967572,3.25957151520186,1.4998936279187316,42.88476099993568,0.24926054399489717,0.06269753669166488,0.05824362671841811,-0.004453909973246767
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,15,0.0178706431368328,3.5151730386434252,3.26586559712121,1.4998985898931516,42.88995799992699,0.24930744152221518,0.06281840293781282,0.058363118619012506,-0.004455284318800316
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,16,0.017867823891982,3.5215431486350437,3.27158748977516,1.4998734991853047,42.883276333333924,0.2499556588598839,0.06292231280782676,0.058456149114514015,-0.004466163693312743
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,17,0.0178683350773693,3.5272514519641875,3.27692792291885,1.499893372012876,42.884499999985565,0.2503235290453376,0.0630261108458335,0.05855324615110181,-0.004472864694731689
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,18,0.0178696214097396,3.5326713154686287,3.2826498155728,1.4999038719814752,42.887480000033975,0.25002149989582856,0.06312749897247116,0.058659709425037454,-0.004467789547433709
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,19,0.0178701949385281,3.5382209801161952,3.28799024871649,1.4998954552643995,42.88892433332512,0.2502307313997054,0.06322869865026637,0.05875702670054317,-0.004471671949723199
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,20,0.0178693004975525,3.543201795689941,3.29294922234992,1.4998983786170608,42.88682433345821,0.25025257334002093,0.06331453761065117,0.05884269917735254,-0.004471838433298632
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,21,0.0178708651699413,3.5478034982999844,3.29638235794229,1.499888281029294,42.890439999930095,0.2514211403576945,0.0634023179675651,0.05890920466735985,-0.0044931133002052495
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,22,0.0178700409559354,3.550971023156694,3.29924330426926,1.4998944300491912,42.888430333463475,0.25172771888743384,0.06345599761714996,0.05895761297088732,-0.004498384646262635
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,23,0.0178713241816405,3.5535544103634757,3.30153206133085,1.4999089304734494,42.89154166658409,0.25202234903262566,0.06350672286470403,0.059002749764123424,-0.004503973100580608
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,24,0.0178697271700917,3.5555784286869607,3.30324862912703,1.499905813677253,42.887645333306864,0.25232979955993073,0.06353721645249934,0.05902815177747945,-0.004509064675019887
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,25,0.0178694721057927,3.557594354496281,3.30477446716809,1.499899596892727,42.887087333307136,0.25281988732819105,0.06357233308139687,0.059054575156996116,-0.004517757924400755
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,26,0.0178661305270913,3.5588772693080117,3.30572811594374,1.4999037687160348,42.879038666782435,0.2531491533642716,0.06358336582335519,0.05906057000652646,-0.004522795816828733
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,27,0.0178676098692744,3.560122230430213,3.30630030520914,1.4999058325610108,42.88259400014067,0.25382192522107294,0.06361087510025806,0.059075683964139786,-0.004535191136118277
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,28,0.0178690963065955,3.5612408037843957,3.30706322422967,1.4998765791557906,42.88614166696789,0.25417757955472586,0.06363615489380094,0.0590942312457602,-0.0045419236480407355
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,29,0.0178683560692298,3.5625569865541236,3.30763541349506,1.4998963827794578,42.88441000028979,0.2549215730590637,0.0636570367526714,0.059102007315523876,-0.004555029437147522
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,30,0.0178692526144768,3.5637670072704135,3.30820760276046,1.4999066053571908,42.88650566682918,0.2555594045099534,0.063681852912053,0.059115197354859386,-0.0045666555571936135
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,31,0.0178689623381429,3.5649069431079767,3.30858906227072,1.4999333971995858,42.88583433319582,0.2563178808372566,0.06370118790538057,0.05912105334610704,-0.00458013455927353
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,32,0.0178685374673255,3.566086533372713,3.30897052178098,1.499885993867737,42.88482233311515,0.2571160115917328,0.06372075083329523,0.05912646374671906,-0.004594287086576172
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,33,0.0178684890262239,3.5672505417655143,3.30954271104638,1.4999252804287804,42.88469466601964,0.2577078307191343,0.06374137715932836,0.059136527614151536,-0.0046048495451768215
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,34,0.0178708059943115,3.5686190604264647,3.30992417055664,1.4999116044066494,42.89029399800347,0.2586948898698247,0.06377409889648354,0.05915101270790012,-0.004623086188583418
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,35,0.0178690525035857,3.570087898355917,3.31049635982204,1.4999136193932214,42.88605799677316,0.2595915385338774,0.06379408809813782,0.05915543326658937,-0.004638654831548447
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,36,0.0178686791946225,3.5712644181654594,3.31125927884257,1.4999227544756542,42.885134665237274,0.26000513932288927,0.06381377820736878,0.05916782978385494,-0.004645948423513839
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,37,0.0178686196390074,3.572582910207661,3.31183146810796,1.4998958698697047,42.88501799997175,0.2607514420997008,0.06383712515131883,0.05917785681211661,-0.004659268339202216
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,38,0.0178705396572169,3.5742677760893646,3.31259438712849,1.4999041987565365,42.889678664389066,0.26167338896087466,0.06387409403811745,0.05919784936345379,-0.004676244674663654
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,39,0.0178714592808907,3.575683815813024,3.31354803590415,1.4998805149892973,42.891842664044816,0.26213577990887416,0.06390268771564234,0.059217938798936366,-0.0046847489167059705
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,40,0.0178681325752864,3.5772825095936316,3.31488314419007,1.4998965275411806,42.883811333973426,0.26239936540356146,0.06391935814067225,0.059230771491970396,-0.004688586648701851
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,41,0.0178704760023203,3.5787633907337866,3.31621825247599,1.4999112024900476,42.88950833393028,0.2625451382577966,0.06395420529209056,0.05926239869932874,-0.0046918065927618186
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,42,0.0178690624667045,3.580559058517988,3.31812555002731,1.4998951951884618,42.88608266756637,0.2624335084906777,0.06398123348238258,0.05929179272580623,-0.004689440756576346
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,43,0.0178671620953296,3.5821169606715384,3.32003284757863,1.4999217398582012,42.881509997998364,0.2620841130929086,0.06400226438074778,0.05931956504950609,-0.004682699331241692
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,44,0.0178711290263398,3.5838520929422177,3.32270306415047,1.4999034038540664,42.89106966473628,0.26114902879174773,0.06404748316428832,0.05938045517564766,-0.00466702798864066
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,45,0.0178696030382897,3.5859421867448305,3.32556401047745,1.4999048585434471,42.88740166800562,0.26037817626738047,0.06407936339538663,0.059426508745654714,-0.004652854649731912
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,46,0.0178674951618105,3.587641147107613,3.32823422704929,1.4999053689498247,42.88231666799402,0.25940692005832267,0.06410216083825754,0.0594672089491753,-0.004634951889082237
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,47,0.0178673749907022,3.589319958415306,3.33052298411087,1.499899064950091,42.88203133200295,0.25879697430443604,0.0641317256586179,0.059507703072261414,-0.004624022586356483
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,48,0.017869056324916,3.5907402436720566,3.33262101141732,1.4999076501674697,42.886065668426454,0.25811923225473654,0.06416313966231858,0.05955079256261463,-0.004612347099703956
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,49,0.0178706911738833,3.592428524895194,3.33414684945838,1.4999195848129663,42.88998033362441,0.2582816754368138,0.06419918073265114,0.05958350867504669,-0.00461567205760445
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,50,0.0178666764272407,3.5937393663769095,3.3354819577443,1.4998807241099088,42.8803303319728,0.2582574086326095,0.06420817842289325,0.059593976867916745,-0.0046142015549765075
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,51,0.017868967257222,3.594863807583624,3.33662633627509,1.499909789816922,42.88585266721202,0.25823747130853425,0.06423650367188419,0.05962206675248418,-0.004614436919400007
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,52,0.0178678040252665,3.5960367888827434,3.33757998505075,1.4999071655943645,42.88308566756314,0.2584568038319932,0.0642532806114055,0.05963522509153871,-0.004618055519866798
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,53,0.0178671583147409,3.597138026644418,3.33834290407128,1.4999029913264785,42.88156400155276,0.25879512257313797,0.06427063460203049,0.05964670117593346,-0.004623933426097029
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,54,0.0178692436530937,3.5983664763241032,3.3391058230918,1.499910376029936,42.886509998410475,0.2592606532323032,0.06430008731855963,0.05966729553629137,-0.004632791782268261
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,55,0.0178706424090649,3.599302020116058,3.33986874211233,1.4999242480903696,42.88986633246532,0.25943327800372806,0.06432183932371899,0.05968559998350284,-0.004636239340216147
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,56,0.0178690528110164,3.6002698084714297,3.34044093137773,1.4999044937663035,42.886052330373786,0.2598288770936996,0.06433341134148388,0.05969051541486947,-0.004642895926614404
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,57,0.0178718414110845,3.601316803884094,3.34101312064312,1.4998975388440239,42.89277566521196,0.26030368324097397,0.06436216279009023,0.059710056644486365,-0.004652106145603865
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,58,0.0178692222678857,3.6024301998865145,3.34158530990852,1.4999071153207075,42.88648833357729,0.2608448899779945,0.06437262594631604,0.05971153062985706,-0.004661095316458981
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,59,0.0178687092024546,3.6034572722249965,3.34215749917391,1.4998721306903235,42.88523866562173,0.2612997730510864,0.06438913012085876,0.0597200404615415,-0.004669089659317255
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,60,0.0178700193673666,3.6042584291200557,3.34253895868417,1.4999100467312658,42.88837366440566,0.2617194704358856,0.06440816793336972,0.05973123592786351,-0.004676932005506208
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,61,0.0178694290545122,3.6050298571097263,3.34292041819444,1.499917380452065,42.886978333233856,0.2621094389152865,0.06441982527102051,0.059736079247805794,-0.004683746023214717
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,62,0.0178683119993135,3.605837138185499,3.34349260745983,1.4998769568913988,42.88428533519618,0.2623445307256689,0.0644302230038102,0.05974256907749047,-0.004687653926319729
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,63,0.0178675369678475,3.606953989185218,3.3438740669701,1.4999103422445403,42.882409997982904,0.2630799222151179,0.06444738374309189,0.05974679350741483,-0.004700590235677059
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,64,0.0178679028932034,3.6079713388131696,3.34444625623549,1.4999028905436973,42.88330666802358,0.26352508257767937,0.06446688152337478,0.0597582409379534,-0.004708640585421378
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,65,0.0178675132835364,3.608836860906023,3.34482771574576,1.4999247717660713,42.8823486683541,0.2640091451602631,0.06448094055035418,0.059763753642228086,-0.004717186908126093
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,66,0.0178673969744687,3.609982205844497,3.34520917525602,1.4998963102992475,42.882152666395996,0.264773030588477,0.06450098514259181,0.05977018029693435,-0.004730804845657459
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,67,0.0178691839774169,3.611209996854695,3.34559063476628,1.4999010662789236,42.88636866596062,0.26561936208841486,0.06452937581488365,0.05978297456576165,-0.004746401249121998
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,68,0.0178667965240316,3.61207447393439,3.34597209427655,1.4998875064445532,42.88070866675116,0.26610237965784034,0.06453619965543424,0.05978180258352699,-0.0047543970719072445
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,69,0.0178695186696343,3.6130829108097977,3.34635355378681,1.4999102764345031,42.8871979980031,0.26672935702298783,0.06456405252965232,0.05979772730459049,-0.004766325225061832
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,70,0.0178703066666959,3.614204944239108,3.34673501329707,1.4998969000811695,42.88903766643489,0.2674699309420383,0.06458695070984141,0.059807181019787214,-0.0047797696900541975
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,71,0.0178688847041909,3.615483317436471,3.34730720256247,1.4998955598437829,42.88564966683043,0.26817611487400095,0.06460465454919793,0.05981264647209656,-0.004792008077101374
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,72,0.0178681721700669,3.6166842476912535,3.34768866207273,1.4999052445179595,42.88394400116522,0.2689955856185233,0.0646235368225162,0.05981707738569645,-0.004806459436819753
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,73,0.0174835710874202,3.616998663682741,3.348070121583,1.4998915028433113,41.960897999990266,0.26892854209974093,0.06323805325960107,0.05853622197636397,-0.004701831283237097
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,74,0.0163875535960545,3.6159948609178083,3.34826085133813,1.4999133428448002,39.330453333619516,0.2677340095796783,0.05925730958634822,0.05486980415487468,-0.004387505431473544
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,75,0.0154119681436448,3.6150542938287322,3.34845158109326,1.4999100182142524,36.989047998038586,0.2666027127354722,0.05571510161403477,0.05160622909834639,-0.00410887251568838
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,76,0.0144452026524764,3.6140785756079814,3.34864231084839,1.499899269006258,34.66878299997188,0.26543626475959137,0.05220609742663054,0.04837181679086187,-0.0038342806357686762
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,charge,77,0.0136661996106834,3.613284750217999,3.34864231084839,1.4998697481661678,32.799218666390516,0.26464243936960896,0.049379870646717484,0.045763214244834226,-0.0036166564018832587
