member_path,file_name,cell_id,cell_family,chemistry_type,temperature_deg_c,voltage_v,pulse_set,pulse_block_index,nominal_soc_percent,segment_index,step_id,nominal_c_rate,pulse_direction,duration_s,complete_1s,complete_10s,n_points,current_median_a,current_mean_a,pre_voltage_v,pulse_voltage_fast_v,pulse_voltage_100ms_v,pulse_voltage_1s_v,pulse_voltage_10s_v,pulse_voltage_end_v,relax_voltage_60s_v,relax_voltage_end_v,temperature_mean_deg_c,capacity_delta_ah,r_fast_ohm,r_100ms_ohm,r_1s_ohm,r_10s_ohm,r_end_ohm,polarization_1s_minus_fast_ohm,polarization_end_minus_fast_ohm,relaxation_60s_ohm,relaxation_end_ohm
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,9,90,512,66,-3.0,discharge,9.99999933334766,True,True,1002,-4.49999702012457,-4.495502591098212,3.33872436358154,2.86151851624186,2.82566132227709,2.77626231569797,2.72075995695462,2.72075995695462,3.30343935888216,3.30343935888216,5.565917834331337,-0.012499992622082725,0.10604581407622125,0.114014084678271,0.12499164896513638,0.13732551463107706,0.13732551463107706,0.01894583488891513,0.03127970055485581,0.1294843972833142,0.1294843972833142
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,9,90,516,70,2.0,charge,0.14600266667548567,False,False,17,3.00007602672227,2.8229990259961495,3.32823422704929,3.672310705307,3.74268998495062,,,3.75508741903418,3.32937860558008,3.32937860558008,5.59297,0.00012166727466430722,0.11468925293657645,0.13814841830996635,,,0.14228079161422041,,0.027591538677643968,0.1418993417707509,0.1418993417707509
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,9,90,520,74,-2.0,discharge,9.999999333056621,True,True,1002,-2.99999800018706,-2.9970002926512214,3.33262101141732,2.97652855858632,2.94467668947931,2.90233468384006,2.85236348799554,2.85236348799554,3.30572811594374,3.30572811594374,5.542833053892215,-0.008333328007117906,0.11869756340130778,0.12931486018118027,0.1434288714693911,0.16008594785457672,0.16008594785457672,0.02473130806808331,0.04138838445326894,0.1511216433877394,0.1511216433877394
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,9,90,524,78,1.0,charge,8.012086000177078,True,False,804,1.49999898024955,1.4981314697170434,3.32747130802877,3.51476792756816,3.57923458480269,3.62443753676892,,3.70187381735242,3.34139458015338,3.34139458015338,5.554317549751244,0.0033383708006060565,0.12486449791334524,0.1678422986207862,0.19797762041861153,,0.24960184257016074,0.07311312250526629,0.1247373446568155,0.2403196548434106,0.2403196548434106
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,9,90,528,82,-1.0,discharge,9.999999666353688,True,True,1002,-1.49999898024955,-1.4984998432989032,3.33338393043785,3.14837606796004,3.09363662823722,3.06464570545719,3.02478318663465,3.02478318663465,3.31659971198625,3.31659971198625,5.547622724550899,-0.004166662899685509,0.12333865883497508,0.15983164345934675,0.17915893845204528,0.20573396906700483,0.20573396906700483,0.0558202796170702,0.08239531023202976,0.1945444824922823,0.1945444824922823
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,10,100,534,62,3.0,charge,0.1210423334268853,False,False,15,4.50020407222741,4.199422240742258,3.34139458015338,3.81440437288016,3.89184065346366,,,3.90118641146511,3.34215749917391,3.34215749917391,5.554379999999999,0.00015130151624213295,0.10510852066596621,0.12231580267821769,,,0.12439254361072934,,0.019284022944763127,0.12422301373868684,0.12422301373868684
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,10,100,538,66,-3.0,discharge,9.99999933334766,True,True,1002,-4.49999702012457,-4.4955003255967965,3.34063166113286,2.88593192489873,2.83329051248236,2.78465442492376,2.72800768764963,2.72800768764963,3.30363008863729,3.30363008863729,5.548179251497006,-0.012499995895188716,0.10104445274089163,0.11274255213539137,0.12355057874987427,0.13613875092438868,0.13613875092438868,0.022506126008982635,0.03509429818349705,0.12791617381376078,0.12791617381376078
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,10,100,542,70,2.0,charge,0.1523809998179786,False,False,18,3.00001601852225,2.832826637985818,3.32461036170179,3.69195587008557,3.73582371376587,,,3.74898406686996,3.32575474023258,3.32575474023258,5.571920000000001,0.00012698141867044577,0.12244784898339546,0.13707038546635344,,,0.14145714641124085,,0.019009297427845392,0.14107568893777256,0.14107568893777256
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,10,100,546,74,-2.0,discharge,9.99999933334766,True,True,1002,-2.99999800018706,-2.996999680300016,3.32899714606982,2.99655518287515,2.94410450021392,2.90519563016704,2.85732246162897,2.85732246162897,3.30458373741295,3.30458373741295,5.539575738522954,-0.008333329353902184,0.11081406160068812,0.12829763414238968,0.14126726613696233,0.15722499962047956,0.15722499962047956,0.030453204536274217,0.046410938019791445,0.14908719131015805,0.14908719131015805
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,10,100,550,78,1.0,charge,10.000011999974959,True,True,1002,1.49999898024955,1.498495827487026,3.32327525341587,3.53250579479541,3.57294050288335,3.61490104901233,3.69767776273952,3.69767776273952,3.3391058230918,3.3391058230918,5.556376427145709,0.004166671540162011,0.1394871224143973,0.16644361279895287,0.19441732923574603,0.24960184257016105,0.24960184257016105,0.05493020682134872,0.11011472015576373,0.2390481222781002,0.2390481222781002
raw_CU_diffT/TC23LFP09/TC23LFP09_05deg.parquet,TC23LFP09_05deg.parquet,TC23LFP09,LFP,lithium-ion,5.0,,charge_sweep,10,100,554,82,-1.0,discharge,10.000001999840606,True,True,1002,-1.49999898024955,-1.4984999848605596,3.33090444362114,3.15028336551136,3.09878633162578,3.0724656254176,3.03470113390151,3.03470113390151,3.3150738739452,3.3150738739452,6.110031586826348,-0.004166666737869635,0.12041413393476508,0.1547455131981111,0.17229266259937348,0.19746900739249287,0.19746900739249287,0.0518785286646084,0.0770548734577278,0.18691528710042554,0.18691528710042554
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,0,100,12,28,-3.0,discharge,9.999999666360964,True,True,1002,-4.49999702012457,-4.495396536107609,3.42283618559465,3.0562535962314,3.02554610565518,2.96851790887078,2.88383389759228,2.88383389759228,3.32499182121205,3.32499182121205,15.433428473053892,-0.012499702893365085,0.08146285158053329,0.08828674289399245,0.10095968390470039,0.11977836553932854,0.11977836553932854,0.0194968323241671,0.03831551395879525,0.09803515905607373,0.09803515905607373
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,0,100,16,32,3.0,charge,0.13669233335531317,False,False,16,4.502094608343735,4.22107379165182,3.33719852554049,3.72113752262073,3.76042785217787,,,3.76672193409722,3.33834290407128,3.33834290407128,15.53648,0.00017096836459656178,0.08528008193534747,0.09400720408074248,,,0.09540523821083055,,0.010125156275483077,0.0951510501871784,0.0951510501871784
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,0,100,20,36,-2.0,discharge,9.999999666717486,True,True,1002,-2.99999800018706,-2.9970146598522533,3.3391058230918,3.07589876100997,3.05320192014929,3.03069580904374,2.98873526291475,2.98873526291475,3.31392949541441,3.31392949541441,15.505304491017966,-0.00833335011433891,0.08773574584563658,0.09530136450913729,0.1028034065452142,0.11679026457857744,0.11679026457857744,0.015067660699577615,0.029054518732940862,0.10839814975856077,0.10839814975856077
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,0,100,24,40,2.0,charge,2.7163710000022547,True,False,274,2.99999800018706,2.988805227375695,3.32480109145692,3.59868901982613,3.63225745672933,3.67059413751081,,3.70339965539347,3.33223955190706,3.33223955190706,15.456494525547445,0.002263476809319009,0.09129603698140196,0.10248552340809523,0.11526442552039325,,0.12619960543738457,0.02396838853899129,0.03490356845598261,0.12372011696783357,0.12372011696783357
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,0,100,28,44,-1.0,discharge,10.000004666406312,True,True,1002,-1.49999898024955,-1.4985297121350463,3.32995079484548,3.18690347849665,3.16783050298348,3.15467014987939,3.12777725440581,3.12777725440581,3.31736263100678,3.31736263100678,15.452894121756485,-0.004166731120506989,0.09536494239818191,0.1080802680512678,0.11685384275189899,0.1347824519227574,0.1347824519227574,0.021488900353717075,0.039417509524575484,0.1263903369917154,0.1263903369917154
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,0,100,32,48,1.0,charge,10.000003666689736,True,True,1002,1.49999898024955,1.4984234193731456,3.32499182121205,3.47147227315325,3.49741151985117,3.51781960365027,3.56950736729097,3.56950736729097,3.33948728260207,3.33948728260207,15.48151890219561,0.004166468661157303,0.09765370101573702,0.11494654390393991,0.12855194235274728,0.16301047487261652,0.16301047487261652,0.03089824133701026,0.0653567738568795,0.15334682737626415,0.15334682737626415
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,1,90,38,28,-3.0,discharge,9.99999933334766,True,True,1002,-4.49999702012457,-4.495507353891422,3.32575474023258,2.95306879870511,2.9259851734764,2.89317965559374,2.84282700023895,2.84282700023895,3.30534665643348,3.30534665643348,15.495138073852294,-0.012499990051159458,0.08281915295960643,0.08883774032923988,0.09612786024175306,0.10731734661910099,0.10731734661910099,0.013308707282146628,0.024498193659494558,0.10278221388282754,0.10278221388282754
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,1,90,42,32,3.0,charge,0.1359770000417484,False,False,16,4.500429102977475,4.218845649878443,3.32403817243639,3.71102884559874,3.75070063466615,,,3.75794836536116,3.32441963194666,3.32441963194666,15.51465,0.00016998569628309544,0.08598972771425685,0.09480484026456079,,,0.09641529351894375,,0.010425565804686898,0.09633053282134318,0.09633053282134318
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,1,90,46,36,-2.0,discharge,10.00000099981844,True,True,1002,-2.99999800018706,-2.997004765231153,3.32537328072232,3.05873308304811,3.03355675537072,3.00742677891766,2.96279601621683,2.96279601621683,3.31049635982204,3.31049635982204,15.463449560878242,-0.008333326405544801,0.08888012513927816,0.09727223995929468,0.10598223791643697,0.12085916873373982,0.12085916873373982,0.017102112777158812,0.03197904359446166,0.11590019179463769,0.11590019179463769
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,1,90,50,40,2.0,charge,2.4950326665566536,True,False,252,3.00000700935465,2.9880873201122236,3.32441963194666,3.60059631737745,3.6356905923217,3.67612530040963,,3.70263673637295,3.32861568655956,3.32861568655956,15.4467480952381,0.0020791969716956187,0.09205868005295093,0.10375674436907376,0.11723494890721184,,0.12607207358080497,0.025176268854260914,0.03401339352785404,0.12467339197779015,0.12467339197779015
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,1,90,54,44,-1.0,discharge,10.000001333159162,True,True,1002,-1.49999898024955,-1.4985037124395968,3.32594546998771,3.1811815858427,3.16058277228847,3.14379855383688,3.11232814424013,3.11232814424013,3.31812555002731,3.31812555002731,15.461535918163673,-0.004166664325713198,0.09650932170695606,0.11024187341229347,0.12143135998700949,0.14241164731461442,0.14241164731461442,0.024922038280053432,0.04590232560765836,0.13719836379684902,0.13719836379684902
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,1,90,58,48,1.0,charge,10.000001666878234,True,True,1002,1.49999898024955,1.4984988862723956,3.32537328072232,3.47337957070456,3.50027246617814,3.52239711777343,3.56359474488189,3.56359474488189,3.33338393043785,3.33338393043785,15.472932335329338,0.004166665210352882,0.09867092706797491,0.11659953623883301,0.13134931399642133,0.15881441740709584,0.15881441740709584,0.03267838692844642,0.060143490339120934,0.1534739806328007,0.1534739806328007
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,2,80,64,28,-3.0,discharge,9.999999332998414,True,True,1002,-4.49999702012457,-4.4955099823673805,3.32537328072232,2.95039858213327,2.92083547008784,2.88326170832689,2.8287129983592,2.8287129983592,3.29638235794229,3.29638235794229,15.432093293413171,-0.012499996329878684,0.08332776597675834,0.08989735078164149,0.098247081146554,0.11036902472201442,0.11036902472201442,0.014919315169795666,0.027041258745256078,0.1039265931714203,0.1039265931714203
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,2,80,68,32,3.0,charge,0.13551466644275934,False,False,16,4.500069014089405,4.218513684873133,3.32194014512994,3.71083811584361,3.75260793221747,,,3.76023712242274,3.3228937939056,3.3228937939056,15.48969,0.00016939237829235069,0.08642044588562026,0.09570248494837276,,,0.0973978345488752,,0.010977388663254942,0.09718591584881214,0.09718591584881214
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,2,80,72,36,-2.0,discharge,10.000006666552508,True,True,1002,-2.99999800018706,-2.9970072822481018,3.32461036170179,3.05644432598653,3.02897924124755,2.99941612920213,2.950017122623,2.950017122623,3.30343935888216,3.30343935888216,15.499342604790417,-0.00833333670949285,0.08938873815867175,0.09854377250778384,0.10839814975856092,0.12486449626147515,0.12486449626147515,0.01900941159988917,0.0354757581028034,0.11780749061736803,0.11780749061736803
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,2,80,76,40,2.0,charge,2.0860530001227744,True,False,211,2.99999800018706,2.985757965278652,3.3228937939056,3.60040558762232,3.63721643036275,3.68070281453279,,3.70206454710755,3.32747130802877,3.32747130802877,15.44915,0.0017383724118553048,0.09250399290246733,0.1047742819953716,0.11926975304812842,,0.12639033531965935,0.026765760145661094,0.03388634241719202,0.12486449626147174,0.12486449626147174
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,2,80,80,44,-1.0,discharge,10.000002999950084,True,True,1002,-1.49999898024955,-1.4985059315987803,3.32537328072232,3.18041866682217,3.15772182596149,3.13864885044832,3.10260092672841,3.10260092672841,3.31469241443494,3.31469241443494,15.461752814371259,-0.004166670388221895,0.0966364749634926,0.11176771249067015,0.12448303814375604,0.1485150036281013,0.1485150036281013,0.027846563180263434,0.051878528664608695,0.14139442126237,0.14139442126237
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,2,80,84,48,1.0,charge,10.000002333224984,True,True,1002,1.49999898024955,1.4984995212005858,3.32461036170179,3.47376103021483,3.50160757446407,3.52563952361067,3.56836298876018,3.56836298876018,3.33452830896864,3.33452830896864,15.463442025948106,0.0041666666169778805,0.09943384660716637,0.11799822206067995,0.13401953238357214,0.16250186184649107,0.16250186184649107,0.03458568577640578,0.0630680152393247,0.15588989250688526,0.15588989250688526
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,3,70,90,28,-3.0,discharge,9.999999666732037,True,True,1002,-4.49999702012457,-4.495508769824856,3.31164073835283,2.93323290417141,2.90252541359519,2.86228143526239,2.81002148235629,2.81002148235629,3.28112397753175,3.28112397753175,15.44628489021956,-0.012499994653863247,0.08409068550248616,0.09091457681594531,0.09985768903420315,0.11147101959250948,0.11147101959250948,0.01576700353171699,0.027380334090023314,0.10468951269714812,0.10468951269714812
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,3,70,94,32,3.0,charge,0.14599800000723917,False,False,17,4.50011402023942,4.235067825469731,3.30477446716809,3.69767776273952,3.74097341715443,,,3.75012844540076,3.30591884569888,3.30591884569888,15.51153,0.00018249642611635133,0.08730963122363872,0.09693064398469015,,,0.09896504315883438,,0.011655411935195661,0.09871074326206666,0.09871074326206666
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,3,70,98,36,-2.0,discharge,9.999999333362211,True,True,1002,-2.99999800018706,-2.9970076696612415,3.30992417055664,3.03889718851441,3.01047845499977,2.97900804540303,2.93094414710983,2.93094414710983,3.2868458701857,3.2868458701857,15.46096001996008,-0.008333331987808227,0.09034238757003529,0.09981530505626961,0.11030544858129111,0.12632675869223228,0.12632675869223228,0.01996306101125582,0.03598437112219699,0.118633986773884,0.118633986773884
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,3,70,102,40,2.0,charge,2.6060786665184423,True,False,263,3.00000601715558,2.988582675892941,3.30572811594374,3.58667304525283,3.62462826652405,3.6717385160416,,3.70282746612808,3.31221292761822,3.31221292761822,15.46426547528517,0.0021717342114923855,0.0936481219379235,0.10629983698588416,0.12200322199516396,,0.13236618457213783,0.028355100057240457,0.03871806263421433,0.13020458501620477,0.13020458501620477
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,3,70,106,44,-1.0,discharge,10.000003666675184,True,True,1002,-1.49999898024955,-1.4985042951634604,3.31202219786309,3.16458809714624,3.14074687775477,3.12072025346593,3.08410014048063,3.08410014048063,3.29867111500387,3.29867111500387,15.498640978043912,-0.004166665366648436,0.0982894672983857,0.11418362436474846,0.12753471630049637,0.15194814155443054,0.15194814155443054,0.029245249002110674,0.05365867425604484,0.1430474135972696,0.1430474135972696
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,3,70,110,48,1.0,charge,9.999999333376763,True,True,1002,1.49999898024955,1.4985012384773548,3.31011490031177,3.460982136621,3.49035451891129,3.51667522511948,3.56359474488189,3.56359474488189,3.32194014512994,3.32194014512994,15.440260119760477,0.004166669715711812,0.10057822591594731,0.1201598274217053,0.13770697682297448,0.16898667792957398,0.16898667792957398,0.037128750907027164,0.06840845201362666,0.16110317602465746,0.16110317602465746
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,4,60,116,28,-3.0,discharge,10.000008666713256,True,True,1002,-4.49999702012457,-4.495509619511664,3.28722732969596,2.90538635992217,2.87391595032543,2.83252759346184,2.77950472153521,2.77950472153521,3.26624705663147,3.26624705663147,15.465825798403193,-0.012500008354232003,0.08485360502821397,0.09184703401405551,0.10104445274088936,0.11282732097158035,0.11282732097158035,0.016190847712675385,0.02797371594336638,0.10816503498102005,0.10816503498102005
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,4,60,120,32,3.0,charge,0.16604800020286348,False,False,19,4.49997900178937,4.262841856381997,3.28398492385872,3.68184719306358,3.72705014502981,,,3.73944757911338,3.28455711312412,3.28455711312412,15.511529999999999,0.00020755325072579147,0.08841425016575728,0.09845939747605707,,,0.10121439568352432,,0.012800145517767036,0.10108724192010181,0.10108724192010181
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,4,60,124,36,-2.0,discharge,9.999999333362211,True,True,1002,-2.99999800018706,-2.9970064032508223,3.28570149165491,3.01105064426517,2.9824411809954,2.95116150115379,2.90366979212598,2.90366979212598,3.27044311124437,3.27044311124437,15.42550006986028,-0.00833332820465936,0.09155034349110053,0.10108683760475863,0.11151340450235649,0.12734398473102615,0.12734398473102615,0.01996306101125596,0.03579364123992562,0.12225785453707642,0.12225785453707642
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,4,60,128,40,2.0,charge,4.435602666490013,True,False,446,3.00000700935465,2.993257988849241,3.28417565361385,3.56836298876018,3.60841623733785,3.6560986761208,,3.70092016857676,3.2910419247986,3.2910419247986,15.50989304932735,0.003696329582178411,0.09472889038598056,0.1080799420511185,0.12397405117628592,,0.13891451375393904,0.029245160790305355,0.044185623367958476,0.13662576203991328,0.13662576203991328
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,4,60,132,44,-1.0,discharge,9.99999933334766,True,True,1002,-1.49999898024955,-1.4985044474590867,3.28703659994083,3.13693228265213,3.1127096037504,3.09382735799235,3.0598774615789,3.0598774615789,3.27864449071503,3.27864449071503,15.454799570858281,-0.004166665619493432,0.10006961288982186,0.1162180764692438,0.12880624886580674,0.15143952852830478,0.15143952852830478,0.028736635975984887,0.05136991563848292,0.14584478524094338,0.14584478524094338
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,4,60,136,48,1.0,charge,9.999999333012966,True,True,1002,1.49999898024955,1.4984993736183998,3.28570149165491,3.43981113380137,3.4693742458468,3.49550422229985,3.53822768744937,3.53822768744937,3.29371214137044,3.29371214137044,15.459211367265468,0.00416666521173931,0.10273983127696616,0.12244858603926041,0.13986858218399303,0.16835091164691848,0.16835091164691848,0.03712875090702687,0.06561108036995232,0.16301047487262335,0.16301047487262335
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,5,50,142,28,-3.0,discharge,10.000004999761586,True,True,1002,-4.49999702012457,-4.4955097232865775,3.28436638336899,2.90004592677848,2.86704967914069,2.81917651060261,2.75490058312321,2.75490058312321,3.25938078544673,3.25938078544673,15.50738839321357,-0.012500003692937273,0.08540460246346358,0.09273710679407238,0.10337559573617278,0.11765914463452759,0.11765914463452759,0.017970993272709193,0.03225454217106401,0.11210678586395043,0.11210678586395043
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,5,50,146,32,3.0,charge,0.16614399995887652,False,False,19,4.50014402433943,4.2630108560837074,3.27997959900096,3.68127500379819,3.72743160454008,,,3.74230852544035,3.28074251802148,3.28074251802148,15.458509999999999,0.00020768207607825727,0.08917390257440388,0.09943059669180275,,,0.10273647330815253,,0.013562570733748641,0.10256694117398221,0.10256694117398221
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,5,50,150,36,-2.0,discharge,10.000000666783308,True,True,1002,-2.99999800018706,-2.9970085172091774,3.2826498155728,3.00590094087661,2.97633782883119,2.94086209437668,2.88535973563333,2.88535973563333,3.26472121859041,3.26472121859041,15.452783742514969,-0.008333335453257863,0.0922496863927689,0.10210406364354598,0.11392931634448043,0.13243011492497586,0.13243011492497586,0.021679629951711535,0.04018042853220696,0.12645391194708314,0.12645391194708314
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,5,50,154,40,2.0,charge,4.3052333331579575,True,False,433,3.00000700935465,2.993063525989057,3.28055178826635,3.56760006973966,3.60822550758272,3.65800597367211,,3.70092016857676,3.28875316773702,3.28875316773702,15.500404642032336,0.0035876943650916555,0.09568253693349159,0.10922431790812975,0.12581776783480125,,0.14012246604745038,0.030135230901309665,0.04443992911395879,0.13738867927792067,0.13738867927792067
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,5,50,158,44,-1.0,discharge,10.00000000007276,True,True,1002,-1.49999898024955,-1.498505092527116,3.28455711312412,3.13330841730463,3.10832281938237,3.08753327607301,3.04900586553639,3.04900586553639,3.27521135512266,3.27521135512266,15.502798612774454,-0.004166666286175406,0.10083253242900679,0.11748960903455419,0.13134931399642133,0.1570342718156662,0.1570342718156662,0.03051678156741454,0.05620173938665941,0.1508037622456496,0.1508037622456496
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,5,50,162,48,1.0,charge,9.999999666732037,True,True,1002,1.49999898024955,1.4984984732323974,3.2832220048382,3.43714091722953,3.46899278633653,3.49645787107551,3.53956279573529,3.53956279573529,3.29237703308452,3.29237703308452,15.437610359281432,0.0041666640976824884,0.10261267802043643,0.12384727186109432,0.14215734080154813,0.17089397677753335,0.17089397677753335,0.0395446627811117,0.06828129875709692,0.164790620464053,0.164790620464053
raw_CU_diffT/TC23LFP09/TC23LFP09_15deg.parquet,TC23LFP09_15deg.parquet,TC23LFP09,LFP,lithium-ion,15.0,,discharge_sweep,6,40,168,28,-3.0,discharge,9.999999333362211,True,True,1002,-4.49999702012457,-4.495509273489663,3.27864449071503,2.89260746632834,2.85770392113923,2.80105718386509,2.71656390234172,2.71656390234172,3.25060721671066,3.25060721671066,15.471307994011974,-0.012499995862120632,0.08578606222632645,0.0935424107378958,0.10613058291241251,0.12490688012894513,0.12490688012894513,0.020344520686086054,0.039120817902618676,0.11867637066883141,0.11867637066883141
